,Subj_id,estimates,timeToEstimate,RT,accuracy,set_size,search_type
3056,84,1.267375306623058,10.998391000019328,0.5363390000096406,1.0,15,conjunction
3057,84,1.793949304987735,4.172820000018139,0.7686990000040969,1.0,30,conjunction
3058,84,1.793949304987735,4.172820000018139,0.6132690000053844,1.0,30,conjunction
3059,84,1.793949304987735,4.172820000018139,0.865338000020769,1.0,30,conjunction
3060,85,0.42190016103059585,4.168200000000594,0.9510260000005364,1.0,1,shape
3061,85,0.42190016103059585,4.168200000000594,0.7774400000006426,1.0,1,shape
3062,85,0.42190016103059585,4.168200000000594,0.7218879999998026,1.0,1,shape
3063,85,0.8276972624798713,4.748280000000377,0.7777460000005085,1.0,5,shape
3064,85,0.8276972624798713,4.748280000000377,0.8572559999998193,1.0,5,shape
3065,85,0.8276972624798713,4.748280000000377,1.0759250000002794,1.0,5,shape
3066,85,1.2141706924315616,12.226631000000227,0.7139960000008577,1.0,15,shape
3067,85,1.2141706924315616,12.226631000000227,1.4508850000005913,1.0,15,shape
3068,85,1.2141706924315616,12.226631000000227,1.3290549999999348,1.0,15,shape
3069,85,0.9629629629629628,5.702402999999351,1.1719090000005672,1.0,30,shape
3070,85,0.9629629629629628,5.702402999999351,0.9005670000009705,1.0,30,shape
3071,85,0.9629629629629628,5.702402999999351,1.0686410000004107,1.0,30,shape
3072,85,0.5314009661835746,6.31563499999966,1.002689000000828,1.0,1,color
3073,85,0.5314009661835746,6.31563499999966,0.7670649999995949,1.0,1,color
3074,85,0.5314009661835746,6.31563499999966,0.6739420000000391,1.0,1,color
3075,85,0.6859903381642511,4.912701999999816,0.1344629999999888,0.0,5,color
3076,85,0.6859903381642511,4.912701999999816,1.8072719999997062,1.0,5,color
3077,85,0.6859903381642511,4.912701999999816,1.3487959999998567,1.0,5,color
3078,85,1.5491143317230276,8.156453999999968,0.7660020000000368,1.0,15,color
3079,85,1.5491143317230276,8.156453999999968,0.9417570000006236,1.0,15,color
3080,85,1.5491143317230276,8.156453999999968,0.7332819999998319,1.0,15,color
3081,85,1.0338164251207727,6.688350999999267,1.6731529999997001,1.0,30,color
3082,85,1.0338164251207727,6.688350999999267,0.682950000000419,1.0,30,color
3083,85,1.0338164251207727,6.688350999999267,1.1855609999995214,1.0,30,color
3084,85,0.4154589371980677,5.070464999999735,0.8586849999999394,1.0,1,conjunction
3085,85,0.4154589371980677,5.070464999999735,1.7064800000007962,1.0,1,conjunction
3086,85,0.4154589371980677,5.070464999999735,0.6455190000010189,1.0,1,conjunction
3087,85,0.544283413848631,3.1403519999996643,0.8126700000007404,1.0,5,conjunction
3088,85,0.544283413848631,3.1403519999996643,0.8999360000006854,1.0,5,conjunction
3089,85,0.544283413848631,3.1403519999996643,0.687930000000284,1.0,5,conjunction
3090,85,1.001610305958132,5.434762000000046,0.15041100000066218,0.0,15,conjunction
3091,85,1.001610305958132,5.434762000000046,1.1824000000006054,1.0,15,conjunction
3092,85,1.001610305958132,5.434762000000046,1.1105020000004442,1.0,15,conjunction
3093,85,0.9758454106280192,5.747123999999778,0.9585940000001574,1.0,30,conjunction
3094,85,0.9758454106280192,5.747123999999778,1.2476010000006064,1.0,30,conjunction
3095,85,0.9758454106280192,5.747123999999778,1.3600780000005617,1.0,30,conjunction
3096,86,2.2607192021630675,4.051146000000066,1.2262800000004355,1.0,1,shape
3097,86,2.2607192021630675,4.051146000000066,0.8407480000000214,0.0,1,shape
3098,86,2.2607192021630675,4.051146000000066,1.8825600000005216,1.0,1,shape
3099,86,1.4936780036611945,1.4339200000006531,1.1317899999998626,1.0,5,shape
3100,86,1.4936780036611945,1.4339200000006531,2.271629000000132,1.0,5,shape
3101,86,1.4936780036611945,1.4339200000006531,0.8768470000000088,1.0,5,shape
3102,86,2.170831561713629,1.9674360000004236,,0.0,15,shape
3103,86,2.170831561713629,1.9674360000004236,0.9708710000005667,0.0,15,shape
3104,86,2.170831561713629,1.9674360000004236,0.9890440000004601,1.0,15,shape
3105,86,2.3446143332492104,2.550807000000408,1.326782999999821,1.0,30,shape
3106,86,2.3446143332492104,2.550807000000408,1.4341139999999433,1.0,30,shape
3107,86,2.3446143332492104,2.550807000000408,0.8569260000002105,1.0,30,shape
3108,86,0.8105319362454644,1.7506070000001346,2.0503780000005207,0.0,1,color
3109,86,0.8105319362454644,1.7506070000001346,1.1408300000000744,1.0,1,color
3110,86,0.8105319362454644,1.7506070000001346,2.018382000000216,0.0,1,color
3111,86,1.9131536590919067,1.3506380000004719,1.5409480000003823,1.0,5,color
3112,86,1.9131536590919067,1.3506380000004719,2.098869000000588,0.0,5,color
3113,86,1.9131536590919067,1.3506380000004719,2.6009100000002072,0.0,5,color
3114,86,2.386561898792281,4.717484000000288,0.981450000000419,1.0,15,color
3115,86,2.386561898792281,4.717484000000288,,0.0,15,color
3116,86,2.386561898792281,4.717484000000288,1.1217590000006021,1.0,15,color
3117,86,2.482442048605015,1.3674300000000803,3.119892000000109,1.0,30,color
3118,86,2.482442048605015,1.3674300000000803,0.8721169999997946,1.0,30,color
3119,86,2.482442048605015,1.3674300000000803,1.1670230000004522,1.0,30,color
3120,86,1.1461124605900337,1.7007380000003904,1.2591220000006142,0.0,1,conjunction
3121,86,1.1461124605900337,1.7007380000003904,1.9079719999998925,1.0,1,conjunction
3122,86,1.1461124605900337,1.7007380000003904,1.5274699999999721,1.0,1,conjunction
3123,86,2.1888090898035175,2.251037999999826,1.5018700000006355,1.0,5,conjunction
3124,86,2.1888090898035175,2.251037999999826,1.3351610000004877,1.0,5,conjunction
3125,86,2.1888090898035175,2.251037999999826,1.2192739999999176,1.0,5,conjunction
3126,86,2.1168989774439666,1.9010329999998212,4.0430070000004195,0.0,15,conjunction
3127,86,2.1168989774439666,1.9010329999998212,1.8534249999999592,1.0,15,conjunction
3128,86,2.1168989774439666,1.9010329999998212,3.283232000000222,0.0,15,conjunction
3129,86,2.542367142237974,3.8007790000006207,4.875865000000631,0.0,30,conjunction
3130,86,2.542367142237974,3.8007790000006207,2.417124000000069,1.0,30,conjunction
3131,86,2.542367142237974,3.8007790000006207,2.49487799999991,0.0,30,conjunction
3132,87,0.4721399566527169,1.6197599999999948,0.5854200000000128,1.0,1,shape
3133,87,0.4721399566527169,1.6197599999999948,0.8299800000000105,1.0,1,shape
3134,87,0.4721399566527169,1.6197599999999948,0.5823200000000069,1.0,1,shape
3135,87,0.7520861208519092,3.769440000000002,0.664859999999986,1.0,5,shape
3136,87,0.7520861208519092,3.769440000000002,0.5695400000000082,1.0,5,shape
3137,87,0.7520861208519092,3.769440000000002,0.6512000000000117,1.0,5,shape
3138,87,1.7372812756298361,6.402220000000002,0.935859999999986,1.0,15,shape
3139,87,1.7372812756298361,6.402220000000002,0.9858400000000256,1.0,15,shape
3140,87,1.7372812756298361,6.402220000000002,0.7311599999999744,0.0,15,shape
3141,87,1.7157469553068219,1.8354400000000024,,1.0,30,shape
3142,87,1.7157469553068219,1.8354400000000024,1.9414400000000023,1.0,30,shape
3143,87,1.7157469553068219,1.8354400000000024,1.3097600000000094,1.0,30,shape
3144,87,0.4183041558451799,5.453119999999996,0.5829800000000105,1.0,1,color
3145,87,0.4183041558451799,5.453119999999996,0.465640000000014,1.0,1,color
3146,87,0.4183041558451799,5.453119999999996,0.6216000000000058,1.0,1,color
3147,87,1.1720053671506978,2.7184400000000024,0.7561000000000058,1.0,5,color
3148,87,1.1720053671506978,2.7184400000000024,1.1174400000000024,0.0,5,color
3149,87,1.1720053671506978,2.7184400000000024,0.9224200000000128,1.0,5,color
3150,87,1.301211289088787,2.4354400000000025,1.2687600000000092,1.0,15,color
3151,87,1.301211289088787,2.4354400000000025,0.7347600000000093,1.0,15,color
3152,87,1.301211289088787,2.4354400000000025,0.8104400000000024,1.0,15,color
3153,87,2.167967682090133,2.0534400000000024,0.8936600000000035,1.0,30,color
3154,87,2.167967682090133,2.0534400000000024,0.7306600000000035,1.0,30,color
3155,87,2.167967682090133,2.0534400000000024,0.713320000000007,1.0,30,color
3156,87,0.4075369956836723,1.6194400000000024,0.7402399999999907,1.0,1,conjunction
3157,87,0.4075369956836723,1.6194400000000024,0.47455999999999765,1.0,1,conjunction
3158,87,0.4075369956836723,1.6194400000000024,0.3798999999999942,1.0,1,conjunction
3159,87,1.3550470898963236,1.9861000000000057,0.6132000000000116,1.0,5,conjunction
3160,87,1.3550470898963236,1.9861000000000057,0.659859999999986,1.0,5,conjunction
3161,87,1.3550470898963236,1.9861000000000057,0.535859999999986,1.0,5,conjunction
3162,87,0.988963644405072,4.236100000000006,0.9125400000000081,1.0,15,conjunction
3163,87,0.988963644405072,4.236100000000006,0.5352000000000117,1.0,15,conjunction
3164,87,0.988963644405072,4.236100000000006,1.342540000000008,1.0,15,conjunction
3165,87,2.3348586645934977,2.553779999999999,2.3276600000000034,1.0,30,conjunction
3166,87,2.3348586645934977,2.553779999999999,1.719320000000007,1.0,30,conjunction
3167,87,2.3348586645934977,2.553779999999999,0.9246600000000035,1.0,30,conjunction
3168,88,1.6291793313069909,3.4517739999925836,1.6346380000127247,1.0,1,shape
3169,88,1.6291793313069909,3.4517739999925836,0.8723769999895594,1.0,1,shape
3170,88,1.6291793313069909,3.4517739999925836,0.7670110000257846,1.0,1,shape
3171,88,1.9635258358662613,4.384186000008602,2.1033379999404422,1.0,5,shape
3172,88,1.9635258358662613,4.384186000008602,0.9236689999874798,1.0,5,shape
3173,88,1.9635258358662613,4.384186000008602,1.1929779999864405,1.0,5,shape
3174,88,2.8145896656534957,2.619339000026608,0.732499000008509,1.0,15,shape
3175,88,2.8145896656534957,2.619339000026608,0.734070000008156,1.0,15,shape
3176,88,2.8145896656534957,2.619339000026608,0.5644780000208411,1.0,15,shape
3177,88,2.7659574468085104,6.620994999992662,1.1094969999647584,1.0,30,shape
3178,88,2.7659574468085104,6.620994999992662,1.226668000026315,1.0,30,shape
3179,88,2.7659574468085104,6.620994999992662,1.0809049999326235,1.0,30,shape
3180,88,0.8024316109422491,4.034300999997853,1.9794089999984716,1.0,1,color
3181,88,0.8024316109422491,4.034300999997853,1.2881919999608653,1.0,1,color
3182,88,0.8024316109422491,4.034300999997853,2.287483999990509,1.0,1,color
3183,88,2.018237082066869,3.6854359999694277,1.0637769999967421,1.0,5,color
3184,88,2.018237082066869,3.6854359999694277,0.5885609999246663,1.0,5,color
3185,88,2.018237082066869,3.6854359999694277,0.7734459999139072,1.0,5,color
3186,88,3.3191489361702127,2.5847480000183567,0.5848350000066567,1.0,15,color
3187,88,3.3191489361702127,2.5847480000183567,0.818432999990182,1.0,15,color
3188,88,3.3191489361702127,2.5847480000183567,0.5279860000107437,1.0,15,color
3189,88,2.443768996960486,3.819625999921205,2.7924059999613675,1.0,30,color
3190,88,2.443768996960486,3.819625999921205,0.8403849999138038,1.0,30,color
3191,88,2.443768996960486,3.819625999921205,1.8820869999192074,1.0,30,color
3192,88,0.8206686930091185,2.468283999918669,0.5130139999405947,1.0,1,conjunction
3193,88,0.8206686930091185,2.468283999918669,0.5989390000145067,1.0,1,conjunction
3194,88,0.8206686930091185,2.468283999918669,,1.0,1,conjunction
3195,88,1.6474164133738602,4.117155999941431,0.8048899999634596,1.0,5,conjunction
3196,88,1.6474164133738602,4.117155999941431,0.9483959999172367,1.0,5,conjunction
3197,88,1.6474164133738602,4.117155999941431,0.7594089999155258,1.0,5,conjunction
3198,88,3.3556231003039514,3.6003400000081163,1.2949909999993978,1.0,15,conjunction
3199,88,3.3556231003039514,3.6003400000081163,1.1471190000158384,1.0,15,conjunction
3200,88,3.3556231003039514,3.6003400000081163,0.9569999999270076,1.0,15,conjunction
3201,88,3.981762917933131,2.75048199993046,0.6548940000098082,1.0,30,conjunction
3202,88,3.981762917933131,2.75048199993046,0.9313450000081793,1.0,30,conjunction
3203,88,3.981762917933131,2.75048199993046,1.505177999919164,1.0,30,conjunction
3204,89,0.1,2.806059999999998,,1.0,1,shape
3205,89,0.1,2.806059999999998,0.4605999999999767,1.0,1,shape
3206,89,0.1,2.806059999999998,0.48347999999998137,1.0,1,shape
3207,89,0.715462031107045,3.5723800000000048,0.6922000000000117,1.0,5,shape
3208,89,0.715462031107045,3.5723800000000048,0.5242600000000093,1.0,5,shape
3209,89,0.715462031107045,3.5723800000000048,0.625359999999986,1.0,5,shape
3210,89,2.5233302836230562,4.170880000000005,0.7245800000000163,1.0,15,shape
3211,89,2.5233302836230562,4.170880000000005,0.506219999999972,1.0,15,shape
3212,89,2.5233302836230562,4.170880000000005,0.4754199999999837,1.0,15,shape
